Time_A	Channel_A	Time_B	Channel_B	Time_C	Channel_C	Time_D	Channel_D
884.985	120.480035	884.985	74.747890	884.985	16.711900	884.985	-3.304638
885.285	120.525089	885.285	70.547512	885.285	16.311830	885.285	0.484493
885.586	120.678859	885.586	71.508134	885.586	16.135235	885.586	-1.962399
885.886	119.035327	885.886	72.054051	885.886	15.503344	885.886	-1.375643
886.186	118.566570	886.186	72.781264	886.186	17.774265	886.186	1.781160
886.486	123.746420	886.486	71.709623	886.486	16.853176	886.486	0.616076
886.787	123.434444	886.787	71.968898	886.787	16.041283	886.787	-0.634252
887.087	122.120488	887.087	75.152910	887.087	16.424336	887.087	-0.394897
887.387	120.960592	887.387	67.579620	887.387	14.865966	887.387	0.609891
887.688	119.354454	887.688	76.874169	887.688	18.248640	887.688	-2.868478
887.988	121.238412	887.988	68.422876	887.988	16.343051	887.988	3.009075
888.288	116.870603	888.288	72.617230	888.288	16.272007	888.288	-1.121164
888.589	119.958655	888.589	79.876132	888.589	18.589317	888.589	1.590725
888.889	122.360043	888.889	76.595212	888.889	14.894207	888.889	1.524498
889.189	122.155023	889.189	73.886215	889.189	15.916138	889.189	-0.015251
889.489	123.097992	889.489	74.459622	889.489	16.169291	889.489	5.052384
889.790	117.041551	889.790	74.198091	889.790	17.681437	889.790	0.014689
890.090	119.774342	890.090	73.135348	890.090	16.000547	890.090	0.030481
890.390	122.776281	890.390	75.783253	890.390	16.805337	890.390	-0.377254
890.691	119.279749	890.691	75.887820	890.691	15.126596	890.691	1.468779
890.991	122.130240	890.991	76.833602	890.991	16.391258	890.991	-3.585485
891.291	122.042732	891.291	70.594850	891.291	17.402796	891.291	-0.643095
891.592	119.211486	891.592	72.555568	891.592	14.440761	891.592	0.656956
891.892	114.110948	891.892	78.408849	891.892	18.821839	891.892	-2.868859
892.192	118.536400	892.192	69.544546	892.192	15.386776	892.192	-3.971746
892.492	120.655525	892.492	78.919085	892.492	15.192962	892.492	-0.211444
892.793	119.121792	892.793	72.382951	892.793	14.411860	892.793	3.422243
893.093	119.667677	893.093	69.476006	893.093	15.282925	893.093	0.828198
893.393	120.175170	893.393	75.564956	893.393	15.962733	893.393	2.919409
893.694	117.715478	893.694	69.471823	893.694	16.308454	893.694	-1.063321
893.994	113.158516	893.994	71.809556	893.994	15.017034	893.994	-2.447083
894.294	117.384886	894.294	75.196022	894.294	16.400115	894.294	-0.860216
894.595	115.524949	894.595	68.727299	894.595	15.486339	894.595	-1.789332
894.895	115.303775	894.895	71.786663	894.895	16.291893	894.895	1.777864
895.195	120.028544	895.195	72.604191	895.195	18.134574	895.195	-0.669381
895.495	120.129694	895.495	71.230428	895.495	15.372629	895.495	-2.117477
895.796	119.755740	895.796	72.601265	895.796	16.768175	895.796	-0.095297
896.096	115.555733	896.096	65.395833	896.096	15.383513	896.096	-3.313547
896.396	118.320300	896.396	77.231780	896.396	16.325259	896.396	3.172836
896.697	118.620240	896.697	73.208446	896.697	15.449073	896.697	2.660208
896.997	125.301997	896.997	70.641214	896.997	16.095364	896.997	2.188399
897.297	122.689827	897.297	71.006495	897.297	18.423279	897.297	1.399523
897.598	116.964667	897.598	71.285657	897.598	16.095237	897.598	-2.272416
897.898	113.773593	897.898	69.552829	897.898	15.950702	897.898	0.866061
898.198	116.458555	898.198	67.981862	898.198	13.027698	898.198	0.758507
898.498	115.858241	898.498	74.168370	898.498	16.203015	898.498	-0.758919
898.799	123.267946	898.799	64.252622	898.799	17.052962	898.799	-3.019597
899.099	117.759080	899.099	71.146687	899.099	17.061997	899.099	0.422746
899.399	115.593319	899.399	70.821585	899.399	13.781367	899.399	-1.435122
899.700	114.783079	899.700	65.856644	899.700	14.965955	899.700	-2.076256
900.000	118.275068	900.000	72.247351	900.000	16.684699	900.000	-3.050261
900.000	-7.482588	900.000	-4.296578	900.000	0.631691	900.000	-2.807248
900.300	11.952334	900.300	4.371402	900.300	-0.183590	900.300	1.104977
900.601	31.291846	900.601	8.825924	900.601	0.750732	900.601	0.941856
900.901	41.615637	900.901	20.527232	900.901	1.164318	900.901	-2.817814
901.201	54.383889	901.201	19.041888	901.201	4.071952	901.201	-0.562133
901.502	66.568311	901.502	32.834148	901.502	-0.223144	901.502	1.433718
901.802	74.279633	901.802	38.203692	901.802	2.950732	901.802	0.119888
902.102	86.737068	902.102	35.639186	902.102	0.311525	902.102	0.929681
902.402	91.357247	902.402	40.150370	902.402	2.164977	902.402	-0.864867
902.703	98.848719	902.703	41.560205	902.703	4.529821	902.703	-2.449890
903.003	107.925981	903.003	47.511034	903.003	1.994410	903.003	-1.382234
903.303	108.365304	903.303	50.119372	903.303	4.113229	903.303	-2.610820
903.604	110.628660	903.604	55.640752	903.604	4.200545	903.604	-0.988988
903.904	115.156456	903.904	58.749536	903.904	3.985103	903.904	4.167400
904.204	121.470888	904.204	61.853848	904.204	4.840248	904.204	0.039987
904.505	124.967914	904.505	60.322401	904.505	2.783450	904.505	-1.202264
904.805	132.611928	904.805	68.197314	904.805	6.913568	904.805	-2.511037
905.105	128.280065	905.105	66.800093	905.105	6.561204	905.105	3.371067
905.405	132.207469	905.405	66.160186	905.405	5.294788	905.405	-0.031209
905.706	138.135164	905.706	68.815694	905.706	6.134092	905.706	-2.925544
906.006	136.055792	906.006	73.087022	906.006	3.741846	906.006	-2.393711
906.306	139.854841	906.306	73.309868	906.306	4.662206	906.306	-0.524255
906.607	139.402897	906.607	77.239362	906.607	6.898585	906.607	0.215679
906.907	139.641498	906.907	78.384881	906.907	9.586178	906.907	0.185888
907.207	141.565801	907.207	78.754770	907.207	10.372119	907.207	2.887171
907.508	140.330904	907.508	80.344953	907.508	7.913872	907.508	4.625454
907.808	137.125572	907.808	79.463698	907.808	10.093150	907.808	-0.412109
908.108	146.217514	908.108	83.103277	908.108	8.661673	908.108	0.443060
908.408	142.000664	908.408	87.760043	908.408	9.531074	908.408	0.487713
908.709	147.318671	908.709	92.727061	908.709	6.587248	908.709	-1.479683
909.009	143.740276	909.009	87.356537	909.009	8.232341	909.009	-0.384250
909.309	144.462448	909.309	85.652918	909.309	7.486823	909.309	-1.048838
909.610	146.259533	909.610	86.193716	909.610	7.014453	909.610	-1.527520
909.910	145.462682	909.910	88.810636	909.910	11.326129	909.910	2.378538
910.210	147.581475	910.210	91.999848	910.210	10.019186	910.210	1.199705
910.511	149.119908	910.511	89.891561	910.511	9.837265	910.511	-2.412714
910.811	142.425401	910.811	88.523167	910.811	11.156595	910.811	-0.090266
911.111	149.004418	911.111	93.395724	911.111	12.899518	911.111	4.002056
911.411	149.582066	911.411	90.118905	911.411	8.947158	911.411	3.239577
911.712	148.996621	911.712	92.397662	911.712	11.684390	911.712	-0.174707
912.012	148.875424	912.012	91.831193	912.012	11.210379	912.012	1.026237
912.312	147.226908	912.312	95.902045	912.312	11.223104	912.312	-0.841432
912.613	149.100188	912.613	96.877572	912.613	12.060574	912.613	0.336211
912.913	145.077439	912.913	95.662844	912.913	12.509237	912.913	-2.411573
913.213	147.901049	913.213	103.928472	913.213	9.564742	913.213	-5.398159
913.514	150.236126	913.514	94.580714	913.514	10.547568	913.514	1.225420
913.814	142.932249	913.814	98.018091	913.814	12.582903	913.814	1.223191
914.114	150.165328	914.114	99.212988	914.114	14.301077	914.114	-2.961947
914.414	142.740693	914.414	98.370956	914.414	12.892165	914.414	2.342919
914.715	147.357641	914.715	93.767576	914.715	9.562093	914.715	2.119864
915.015	153.660457	915.015	93.406591	915.015	13.967583	915.015	-2.065337
915.315	146.928526	915.315	100.484029	915.315	11.609158	915.315	-1.052688
915.616	151.514894	915.616	98.108614	915.616	13.499039	915.616	-2.598488
915.916	149.583123	915.916	97.371847	915.916	13.535323	915.916	-1.027680
916.216	150.702061	916.216	96.726844	916.216	12.266346	916.216	-0.357427
916.517	144.523011	916.517	97.700899	916.517	13.525593	916.517	-0.333930
916.817	153.595474	916.817	103.010418	916.817	15.356522	916.817	-1.941789
917.117	146.588665	917.117	97.834018	917.117	15.752396	917.117	0.184145
917.417	151.867564	917.417	97.738416	917.417	15.512171	917.417	-1.153313
917.718	155.102366	917.718	99.563938	917.718	14.784891	917.718	3.913528
918.018	151.362578	918.018	100.787462	918.018	13.680485	918.018	-0.040408
918.318	143.923919	918.318	102.822798	918.318	13.538516	918.318	-0.925267
918.619	148.245947	918.619	100.554103	918.619	15.720065	918.619	0.459514
918.919	150.543189	918.919	100.783046	918.919	17.714241	918.919	-1.956837
919.219	150.759904	919.219	106.325439	919.219	17.214140	919.219	-0.647251
919.520	146.985317	919.520	106.309895	919.520	15.924387	919.520	-2.363207
919.820	149.284919	919.820	97.290155	919.820	17.312889	919.820	0.610504
920.120	148.606868	920.120	105.128621	920.120	15.385679	920.120	-1.381658
920.420	151.107166	920.420	105.146886	920.420	15.776953	920.420	-0.238679
920.721	145.377548	920.721	102.654179	920.721	16.431104	920.721	-0.249499
921.021	142.960049	921.021	95.649828	921.021	17.334068	921.021	0.856736
921.321	151.792781	921.321	101.158132	921.321	17.161449	921.321	2.665615
921.622	147.392726	921.622	101.243186	921.622	15.928450	921.622	1.050925
921.922	146.045862	921.922	101.400308	921.922	16.413465	921.922	0.668874
922.222	151.489873	922.222	99.425772	922.222	15.237004	922.222	1.155660
922.523	148.167393	922.523	101.477899	922.523	18.702869	922.523	1.670522
922.823	149.270768	922.823	98.286497	922.823	16.893455	922.823	-2.421579
923.123	154.989034	923.123	105.014982	923.123	17.855647	923.123	-2.197596
923.423	152.126153	923.423	102.587661	923.423	18.061806	923.423	1.770294
923.724	145.556495	923.724	101.338619	923.724	17.615980	923.724	3.161241
924.024	152.972849	924.024	102.216489	924.024	19.224749	924.024	-1.239951
924.324	151.062287	924.324	106.106313	924.324	16.653683	924.324	1.708206
924.625	148.157977	924.625	101.595547	924.625	18.896468	924.625	1.151406
924.925	151.082138	924.925	102.024100	924.925	17.079037	924.925	1.065524
925.225	149.756491	925.225	102.219282	925.225	18.397555	925.225	0.552901
925.526	149.664575	925.526	100.864826	925.526	18.006339	925.526	-2.437704
925.826	150.497256	925.826	99.173117	925.826	17.334687	925.826	-1.312987
926.126	148.814564	926.126	103.676295	926.126	18.309865	926.126	-3.002654
926.426	150.430675	926.426	105.976558	926.426	17.736596	926.426	-0.120106
926.727	145.002557	926.727	101.804958	926.727	18.943892	926.727	-1.856218
927.027	149.950009	927.027	108.496191	927.027	20.424413	927.027	0.688765
927.327	150.473723	927.327	108.494117	927.327	20.930743	927.327	-2.578872
927.628	149.008894	927.628	102.488278	927.628	19.470909	927.628	3.645628
927.928	147.663964	927.928	104.594393	927.928	18.959012	927.928	-1.066161
928.228	152.237864	928.228	106.964918	928.228	19.185172	928.228	4.284082
928.529	149.429970	928.529	98.120839	928.529	18.543557	928.529	0.206299
928.829	150.597246	928.829	106.276597	928.829	20.181200	928.829	-0.065551
929.129	150.513725	929.129	99.542170	929.129	20.364810	929.129	-1.414028
929.429	150.808258	929.429	106.489461	929.429	19.382153	929.429	1.919321
929.730	146.627651	929.730	103.738719	929.730	20.642071	929.730	1.993602
930.030	149.586870	930.030	101.451948	930.030	19.457642	930.030	0.708761
930.330	154.231797	930.330	99.428975	930.330	20.096032	930.330	-0.443332
930.631	147.849291	930.631	95.736431	930.631	17.839430	930.631	-3.232632
930.931	149.690878	930.931	108.497967	930.931	20.074913	930.931	0.796810
931.231	156.253096	931.231	104.418217	931.231	22.916456	931.231	-0.879632
931.532	150.953102	931.532	102.060360	931.532	19.737735	931.532	-2.096463
931.832	143.886656	931.832	96.524521	931.832	17.832006	931.832	-2.114723
932.132	148.675428	932.132	100.279642	932.132	18.439942	932.132	-0.806331
932.432	147.171520	932.432	107.849497	932.432	20.849668	932.432	0.952307
932.733	149.517498	932.733	101.145131	932.733	20.530371	932.733	0.756949
933.033	149.765790	933.033	107.760833	933.033	20.953962	933.033	0.394230
933.333	148.628121	933.333	102.077351	933.333	20.896509	933.333	0.762311
933.634	147.677585	933.634	102.344045	933.634	20.284920	933.634	-1.600486
933.934	149.892384	933.934	104.866568	933.934	22.284831	933.934	-0.960333
934.234	150.140245	934.234	99.436973	934.234	19.973808	934.234	6.000788
934.535	149.181540	934.535	106.261138	934.535	21.174101	934.535	-1.021039
934.835	146.035780	934.835	99.721364	934.835	22.605000	934.835	-0.184261
935.135	151.190442	935.135	101.281975	935.135	19.440809	935.135	0.049086
935.435	150.170438	935.435	100.595300	935.435	22.043211	935.435	-0.758506
935.736	151.667249	935.736	105.596616	935.736	25.024473	935.736	1.669831
936.036	150.417044	936.036	102.446182	936.036	25.425857	936.036	-2.434332
936.336	143.866745	936.336	105.237501	936.336	21.653827	936.336	-0.939406
936.637	146.414725	936.637	104.468855	936.637	22.402024	936.637	-2.583146
936.937	151.764665	936.937	104.202992	936.937	20.635056	936.937	-3.071031
937.237	149.058507	937.237	103.558079	937.237	21.763322	937.237	0.635768
937.538	152.179677	937.538	102.701362	937.538	21.261800	937.538	0.423064
937.838	150.670404	937.838	103.701936	937.838	22.952682	937.838	-1.880780
938.138	148.728317	938.138	103.890052	938.138	20.171373	938.138	-0.612969
938.438	151.041286	938.438	99.582651	938.438	21.432167	938.438	-0.002448
938.739	148.127002	938.739	101.533869	938.739	22.977471	938.739	1.782931
939.039	148.693374	939.039	101.948088	939.039	22.074009	939.039	-1.040607
939.339	149.280622	939.339	98.566013	939.339	21.014272	939.339	3.076309
939.640	146.804524	939.640	102.133246	939.640	23.745660	939.640	-1.571270
939.940	149.171189	939.940	104.365673	939.940	22.138014	939.940	-3.660341
940.240	153.630224	940.240	101.400605	940.240	21.553346	940.240	-3.555798
940.541	157.557038	940.541	103.063940	940.541	23.252289	940.541	-0.071248
940.841	150.781336	940.841	102.706800	940.841	22.681755	940.841	-2.928299
941.141	155.194529	941.141	103.746808	941.141	23.153021	941.141	1.558635
941.441	152.312041	941.441	103.276744	941.441	24.323304	941.441	-0.284499
941.742	153.973093	941.742	105.056197	941.742	21.545932	941.742	2.164654
942.042	152.145539	942.042	106.446902	942.042	24.559095	942.042	2.793981
942.342	148.158455	942.342	103.720531	942.342	22.635033	942.342	1.117586
942.643	145.532849	942.643	101.033376	942.643	20.927473	942.643	2.945198
942.943	152.446925	942.943	103.427137	942.943	20.699661	942.943	0.035727
943.243	143.781739	943.243	104.791444	943.243	22.454131	943.243	0.731068
943.544	150.454108	943.544	100.012578	943.544	24.989829	943.544	2.762674
943.844	152.737301	943.844	102.124406	943.844	25.523858	943.844	3.699555
944.144	152.627762	944.144	101.831750	944.144	23.655816	944.144	-0.180689
944.444	151.582251	944.444	103.489530	944.444	20.912012	944.444	2.704433
944.745	153.878385	944.745	107.413876	944.745	24.410507	944.745	1.298567
945.045	146.785765	945.045	104.405786	945.045	22.753787	945.045	0.288726
945.345	149.862667	945.345	101.187629	945.345	22.503449	945.345	-0.634045
945.646	154.474272	945.646	101.817724	945.646	24.776256	945.646	2.209735
945.946	148.215240	945.946	101.351427	945.946	22.086635	945.946	3.874661
946.246	148.983538	946.246	104.739601	946.246	24.229315	946.246	0.005297
946.547	152.826825	946.547	101.137509	946.547	24.855897	946.547	-2.895799
946.847	147.921237	946.847	105.118054	946.847	25.923428	946.847	-1.032251
947.147	144.130693	947.147	100.720275	947.147	23.190997	947.147	3.362337
947.447	151.325337	947.447	104.526839	947.447	24.613019	947.447	0.515394
947.748	148.885814	947.748	101.390996	947.748	25.745871	947.748	-1.465221
948.048	144.653949	948.048	104.244363	948.048	24.546731	948.048	4.862458
948.348	151.650229	948.348	106.175257	948.348	22.387038	948.348	1.341853
948.649	149.748961	948.649	107.335091	948.649	22.930133	948.649	1.821838
948.949	145.798929	948.949	106.579712	948.949	25.431201	948.949	1.833230
949.249	147.286768	949.249	104.215060	949.249	25.574851	949.249	-1.663086
949.550	151.179995	949.550	98.510933	949.550	24.027891	949.550	2.646507
949.850	152.862003	949.850	101.355974	949.850	25.426167	949.850	1.038333
950.150	143.513582	950.150	103.278149	950.150	24.298017	950.150	0.424052
950.450	149.750009	950.450	104.023584	950.450	23.583986	950.450	-1.764942
950.751	153.699521	950.751	100.464876	950.751	23.650626	950.751	-0.139150
951.051	149.203255	951.051	104.369806	951.051	25.637023	951.051	2.264553
951.351	149.116094	951.351	104.629045	951.351	25.454519	951.351	-0.393423
951.652	145.829507	951.652	104.202601	951.652	21.515398	951.652	-5.411457
951.952	146.871366	951.952	106.362332	951.952	24.462111	951.952	1.991576
952.252	148.145000	952.252	100.340151	952.252	24.613079	952.252	-0.849747
952.553	147.302616	952.553	108.225258	952.553	24.109555	952.553	-2.127834
952.853	150.145668	952.853	99.532173	952.853	23.584199	952.853	2.450307
953.153	151.155894	953.153	104.599831	953.153	23.786068	953.153	-0.306674
953.453	143.967900	953.453	107.633988	953.453	25.245601	953.453	2.274883
953.754	154.201602	953.754	103.024246	953.754	24.503618	953.754	0.913045
954.054	150.759479	954.054	106.561482	954.054	26.470764	954.054	0.101160
954.354	152.768999	954.354	103.721430	954.354	24.274339	954.354	-0.931225
954.655	150.041212	954.655	105.281876	954.655	25.655947	954.655	2.193912
954.955	149.419153	954.955	104.721175	954.955	23.722990	954.955	-1.306310
955.255	142.955195	955.255	98.529001	955.255	25.312878	955.255	2.171937
955.556	149.158360	955.556	103.054690	955.556	26.076962	955.556	-0.783787
955.856	149.297104	955.856	104.711798	955.856	24.980614	955.856	1.648901
